id,lat,long,village,bed_hygiene,bird_nests_inside,chicken_coop_location,bedroom_clutter,dark_main_room,floor_type,construction_pile_type,firewood_location,grain_storage_in_house,house_age,house_hygiene,kitchen_location,land_for_agriculture,num_humans,num_chickens,num_dogs,num_pigs,sign_animals,sign_rats,condition_bedroom_wall,condition_house_wall,material_house_wall,material_roof,windows_in_bedroom,dist_perim,density,infestation,truth
139_Cerrón,453.10302919286806,70.59802861264576,Cerrón,mala,si,no,si_acumula,si,tierra,ninguno,adentro_casa,no,2_to_6,mala,adentro_casa,owned,2,2,0,0,TRUE,TRUE,deterioradas,deterioradas,adobe,alum_cement,FALSE,516.2513330834629,0,0,0
140_Cerrón,453.06415695472754,70.58150920608104,Cerrón,buena,no,no,no_acumula,si,tierra,ninguno,directly_outside,no,7_or_more,buena,adentro_casa,no,4,0,2,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,372.9683242824694,4,1,1
141_Cerrón,453.06415453711026,70.5848587627223,Cerrón,buena,no,no,si_acumula,no,tierra,adobe_clay,afuera_casa,no,2_to_6,buena,afuera_casa,rented,5,4,2,0,FALSE,TRUE,deterioradas,deterioradas,adobe,alum_cement,TRUE,373.7628474051334,4,0,0
142_Cerrón,453.05847511988327,70.58425258866535,Cerrón,mala,no,afuera_casa,si_acumula,no,tierra,adobe_clay,adentro_casa,si,2_to_6,mala,adentro_casa,owned,6,6,0,0,TRUE,FALSE,buen_estado,buen_estado,adobe,alum_cement,TRUE,353.26191712280456,5,0,0
145_Cerrón,453.051076536436,70.6031815938128,Cerrón,mala,no,afuera_casa,si_acumula,si,tierra,adobe_clay,adentro_casa,si,7_or_more,mala,adentro_casa,owned,5,24,1,0,FALSE,TRUE,deterioradas,deterioradas,adobe,alum_cement,FALSE,331.28365860332315,4,1,1
145A_Cerrón,453.0520608804592,70.60903310800035,Cerrón,buena,no,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,si,one_or_less,buena,adentro_casa,owned,3,1,0,0,FALSE,TRUE,deterioradas,deterioradas,adobe,alum_cement,FALSE,335.8275656901098,3,1,1
146_Cerrón,453.0933459354175,70.64181931077832,Cerrón,mala,si,no,si_acumula,si,tierra,ninguno,adentro_casa,si,2_to_6,mala,adentro_casa,owned,5,52,4,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,483.72530367533847,4,0,0
147_Cerrón,453.090114732175,70.65660322489843,Cerrón,mala,si,no,si_acumula,si,tierra,ninguno,adentro_casa,si,2_to_6,mala,adentro_casa,owned,6,6,1,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,471.937363981004,5,0,0
147A_Cerrón,453.07639366982283,70.64114361688817,Cerrón,mala,si,no,si_acumula,si,tierra,ninguno,adentro_casa,si,2_to_6,mala,adentro_casa,owned,5,23,1,0,TRUE,TRUE,deterioradas,deterioradas,adobe,alum_cement,FALSE,422.8395633266634,5,0,0
147B_Cerrón,453.08494620038283,70.65959982226151,Cerrón,mala,si,no,si_acumula,si,tierra,ninguno,adentro_casa,si,one_or_less,mala,adentro_casa,no,3,8,0,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,453.3348227507181,5,0,0
147C_Cerrón,453.0938056170409,70.64849178924516,Cerrón,buena,si,no,si_acumula,si,tierra,ninguno,adentro_casa,si,2_to_6,buena,adentro_casa,no,4,9,0,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,485.2947498948797,4,0,0
147D_Cerrón,453.06550508620313,70.65357176410795,Cerrón,buena,si,no,si_acumula,si,tierra,ninguno,adentro_casa,si,one_or_less,buena,adentro_casa,owned,6,7,2,0,TRUE,TRUE,deterioradas,deterioradas,adobe,alum_cement,FALSE,383.5745131248854,3,1,1
147E_Cerrón,453.13533829286376,70.70464163031023,Cerrón,mala,si,no,si_acumula,si,tierra,ninguno,adentro_casa,si,2_to_6,mala,adentro_casa,owned,9,20,4,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,633.7956452464662,4,0,0
148_Cerrón,453.0988578805086,70.45497176881665,Cerrón,mala,si,no,si_acumula,si,tierra,ninguno,afuera_casa,si,7_or_more,mala,afuera_casa,no,3,4,2,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,TRUE,461.9355269632812,2,1,1
150_Cerrón,453.1013131224865,70.46380494824041,Cerrón,buena,no,afuera_casa,no_acumula,si,tierra,ninguno,ninguno,no,one_or_less,buena,adentro_casa,no,4,11,2,0,FALSE,FALSE,buen_estado,buen_estado,adobe,alum_cement,TRUE,477.91536354943634,2,0,0
151_Cerrón,453.0915227828546,70.46751801971281,Cerrón,buena,no,no,no_acumula,no,ladrillo,ninguno,directly_outside,si,2_to_6,buena,adentro_casa,owned,4,0,0,0,FALSE,FALSE,buen_estado,buen_estado,brick_block_oth,alum_cement,TRUE,443.7162021834112,3,0,0
152_Cerrón,452.9953210316328,70.42881628105758,Cerrón,buena,no,no,si_acumula,si,ladrillo,ninguno,ninguno,si,7_or_more,buena,adentro_casa,no,8,28,1,0,FALSE,TRUE,buen_estado,buen_estado,adobe,vegetal_clay,FALSE,82.51347116328418,1,0,0
155_Cerrón,452.9840218276464,70.43239358672103,Cerrón,buena,no,no,no_acumula,no,ladrillo,ninguno,afuera_casa,no,7_or_more,buena,adentro_casa,owned,3,0,0,0,FALSE,FALSE,buen_estado,buen_estado,brick_block_oth,alum_cement,TRUE,49.981283372999854,1,0,0
1_Guayabo,582.7192404133402,87.73300052602602,Guayabo,mala,si,afuera_casa,si_acumula,si,tierra,wood_ceram_metal,adentro_casa,si,7_or_more,mala,adentro_casa,no,4,8,2,0,TRUE,TRUE,deterioradas,deterioradas,adobe,alum_cement,TRUE,126.2006760502932,2,0,0
2_Guayabo,582.6869689070388,87.71729079756896,Guayabo,mala,no,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,mala,adentro_casa,no,8,6,0,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,49.98339510032643,2,0,0
3_Guayabo,582.6949334874669,87.71323103839717,Guayabo,mala,no,afuera_casa,si_acumula,si,tierra,adobe_clay,adentro_casa,si,2_to_6,mala,adentro_casa,no,7,25,1,0,TRUE,TRUE,deterioradas,deterioradas,adobe,alum_cement,TRUE,72.16945517421551,3,0,0
3A_Guayabo,582.700255722211,87.71412475309548,Guayabo,buena,si,afuera_casa,no_acumula,si,tierra,ninguno,adentro_casa,si,2_to_6,buena,adentro_casa,owned,3,2,0,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,TRUE,87.0308621005592,3,0,0
5_Guayabo,582.8109093024269,87.68755000977879,Guayabo,buena,no,afuera_casa,no_acumula,no,ladrillo,ninguno,afuera_casa,si,7_or_more,buena,adentro_casa,owned,5,6,2,0,FALSE,FALSE,buen_estado,buen_estado,brick_block_oth,alum_cement,TRUE,395.4239197469061,2,0,0
7_Guayabo,582.8077822405875,87.67677692247047,Guayabo,mala,si,no,si_acumula,si,tierra,ninguno,afuera_casa,si,7_or_more,mala,adentro_casa,owned,4,5,1,0,TRUE,FALSE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,386.55878138118067,3,0,0
9_Guayabo,582.8167326878582,87.64259362022308,Guayabo,buena,no,no,si_acumula,no,ladrillo,ninguno,adentro_casa,no,7_or_more,buena,adentro_casa,owned,2,3,1,0,FALSE,FALSE,buen_estado,buen_estado,brick_block_oth,alum_cement,FALSE,411.0869163440795,3,0,0
9A_Guayabo,582.7878901178652,87.6139291574299,Guayabo,buena,no,afuera_casa,no_acumula,no,ladrillo,ninguno,adentro_casa,si,7_or_more,buena,adentro_casa,owned,5,12,1,0,FALSE,FALSE,buen_estado,buen_estado,brick_block_oth,alum_cement,TRUE,330.2390914701114,2,0,0
10_Guayabo,582.7006317535995,87.54868728216745,Guayabo,buena,no,afuera_casa,no_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,buena,adentro_casa,no,7,7,2,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,85.92704859159807,2,0,0
10A_Guayabo,582.7052225625779,87.5582067693944,Guayabo,mala,no,afuera_casa,no_acumula,si,tierra,adobe_clay,adentro_casa,si,7_or_more,mala,adentro_casa,no,5,25,0,0,FALSE,FALSE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,98.85993105701696,1,0,0
11_Guayabo,582.7174964262534,87.51965890292888,Guayabo,buena,si,afuera_casa,no_acumula,si,tierra,ninguno,ninguno,no,7_or_more,buena,adentro_casa,no,9,3,2,0,TRUE,FALSE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,132.60406046885768,1,0,0
13_Guayabo,582.7113536246578,87.47667699052084,Guayabo,mala,si,no,si_acumula,si,tierra,ninguno,ninguno,si,2_to_6,mala,adentro_casa,no,15,15,6,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,114.90542443104822,2,0,0
14_Guayabo,582.7176505475213,87.4439709167239,Guayabo,buena,si,no,si_acumula,si,tierra,ninguno,adentro_casa,si,2_to_6,buena,afuera_casa,rented,11,20,4,0,TRUE,FALSE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,132.04908129906616,7,0,0
15_Guayabo,582.7297386718263,87.42344103919525,Guayabo,mala,si,no,si_acumula,no,tierra,ninguno,adentro_casa,si,7_or_more,mala,afuera_casa,no,9,20,1,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,TRUE,165.50945704040583,7,0,0
15A_Guayabo,582.7304402824233,87.4229423484011,Guayabo,buena,no,no,no_acumula,no,ladrillo,ninguno,ninguno,no,one_or_less,buena,shared_none,owned,3,46,1,0,FALSE,FALSE,buen_estado,buen_estado,adobe,alum_cement,TRUE,167.4605583878812,6,0,0
15B_Guayabo,582.7331046791587,87.4194572543899,Guayabo,buena,no,no,si_acumula,no,ladrillo,ninguno,adentro_casa,no,one_or_less,buena,afuera_casa,no,2,0,0,0,FALSE,FALSE,buen_estado,buen_estado,adobe,alum_cement,TRUE,174.8492415500002,6,0,0
17_Guayabo,582.7678017584524,87.39172273247866,Guayabo,mala,no,no,si_acumula,si,tierra,wood_ceram_metal,adentro_casa,no,2_to_6,mala,adentro_casa,owned,3,0,0,0,FALSE,TRUE,buen_estado,buen_estado,brick_block_oth,alum_cement,TRUE,271.29798969441725,1,0,0
18_Guayabo,582.7098341837132,87.37087008798447,Guayabo,buena,si,afuera_casa,si_acumula,si,tierra,adobe_clay,adentro_casa,si,7_or_more,buena,adentro_casa,owned,4,3,3,0,TRUE,TRUE,deterioradas,deterioradas,adobe,vegetal_clay,TRUE,109.28900781310152,3,0,0
19_Guayabo,582.7007906631143,87.34918795480849,Guayabo,mala,no,afuera_casa,si_acumula,si,tierra,wood_ceram_metal,afuera_casa,si,7_or_more,mala,adentro_casa,owned,4,28,3,0,TRUE,TRUE,deterioradas,deterioradas,adobe,vegetal_clay,TRUE,83.77415583185281,2,0,0
21_Guayabo,582.6958851249776,87.31259771572815,Guayabo,buena,no,afuera_casa,si_acumula,no,ladrillo,ninguno,adentro_casa,si,2_to_6,buena,adentro_casa,no,5,10,1,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,TRUE,69.61083801986555,0,1,1
22_Guayabo,582.7214157188315,87.33784804839974,Guayabo,mala,si,adj_inside,si_acumula,si,tierra,wood_ceram_metal,adentro_casa,si,7_or_more,mala,adentro_casa,no,3,11,4,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,vegetal_clay,FALSE,141.17335691193273,3,1,1
23_Guayabo,582.7619041787349,87.3199275252583,Guayabo,mala,si,afuera_casa,si_acumula,no,ladrillo,adobe_clay,afuera_casa,si,2_to_6,buena,adentro_casa,owned,3,12,2,0,TRUE,FALSE,buen_estado,buen_estado,brick_block_oth,alum_cement,TRUE,253.9085823367245,4,0,0
24_Guayabo,582.740171838428,87.3103165667224,Guayabo,buena,no,afuera_casa,no_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,buena,adentro_casa,no,6,5,4,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,TRUE,193.14724972132953,4,1,1
25_Guayabo,582.731797332303,87.29403009325615,Guayabo,buena,si,adj_inside,si_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,buena,adentro_casa,no,5,19,4,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,169.5692600944799,4,0,0
26_Guayabo,582.7154292930447,87.2797692063919,Guayabo,buena,si,afuera_casa,si_acumula,no,tierra,ninguno,afuera_casa,si,7_or_more,buena,afuera_casa,no,4,15,2,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,TRUE,123.71456061143772,5,1,1
26A_Guayabo,582.7200993509839,87.27341228274655,Guayabo,mala,no,adj_inside,no_acumula,si,tierra,ninguno,afuera_casa,no,one_or_less,buena,shared_none,no,7,10,2,0,FALSE,FALSE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,136.66194404352217,9,0,0
27_Guayabo,582.6890560436864,87.26981666086942,Guayabo,buena,si,afuera_casa,no_acumula,no,ladrillo,ninguno,adentro_casa,si,7_or_more,buena,adentro_casa,owned,5,19,2,0,TRUE,TRUE,deterioradas,deterioradas,adobe,alum_cement,TRUE,49.99718333157655,6,1,1
29_Guayabo,582.7136856371862,87.25342798737846,Guayabo,buena,si,adj_inside,si_acumula,si,tierra,ninguno,afuera_casa,si,7_or_more,buena,adentro_casa,no,7,20,2,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,117.51381485024852,12,0,0
30_Guayabo,582.6945759574267,87.24930870992324,Guayabo,buena,no,no,no_acumula,no,tierra,ninguno,adentro_casa,si,one_or_less,buena,afuera_casa,no,8,12,0,0,TRUE,TRUE,buen_estado,buen_estado,bajareque,alum_cement,TRUE,63.91486979077574,8,0,0
31A_Guayabo,582.6900152735096,87.24195657916991,Guayabo,mala,si,no,si_acumula,si,tierra,wood_ceram_metal,adentro_casa,si,7_or_more,mala,adentro_casa,no,1,0,0,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,50.66294695078117,7,0,0
32_Guayabo,582.6946537451126,87.23947603796839,Guayabo,mala,si,afuera_casa,no_acumula,si,tierra,wood_ceram_metal,adentro_casa,si,7_or_more,mala,adentro_casa,no,9,12,3,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,63.42154065345717,8,1,1
33_Guayabo,582.6986798979428,87.23302026906936,Guayabo,buena,no,afuera_casa,no_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,buena,adentro_casa,no,5,6,0,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,74.18506943220964,7,1,1
34_Guayabo,582.690206006176,87.22541490852574,Guayabo,buena,si,afuera_casa,no_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,buena,adentro_casa,no,4,12,2,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,49.984647450088005,5,1,1
35_Guayabo,582.702498606061,87.18872350761278,Guayabo,mala,no,afuera_casa,no_acumula,si,tierra,adobe_clay,afuera_casa,si,7_or_more,mala,afuera_casa,owned,7,12,4,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,TRUE,49.9772889322825,3,0,0
36_Guayabo,582.7235273439176,87.19623373232712,Guayabo,mala,si,afuera_casa,si_acumula,si,tierra,wood_ceram_metal,adentro_casa,si,7_or_more,buena,afuera_casa,no,5,5,3,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,111.49664139822302,5,0,0
37_Guayabo,582.7247834317415,87.20404708931952,Guayabo,mala,no,no,si_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,mala,adentro_casa,no,3,0,4,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,122.53984364890364,8,0,0
38_Guayabo,582.7349744857744,87.23924085521163,Guayabo,mala,si,no,si_acumula,si,tierra,wood_ceram_metal,adentro_casa,si,7_or_more,mala,adentro_casa,no,5,2,8,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,175.86854530656183,11,0,0
38A_Guayabo,582.728414758172,87.23685069825902,Guayabo,mala,si,afuera_casa,si_acumula,si,tierra,wood_ceram_metal,adentro_casa,no,one_or_less,mala,adentro_casa,no,3,6,3,0,TRUE,TRUE,buen_estado,buen_estado,bajareque,alum_cement,FALSE,157.3992666185854,12,0,0
38B_Guayabo,582.7151136941386,87.24160896348165,Guayabo,mala,si,no,si_acumula,si,tierra,ninguno,ninguno,si,2_to_6,mala,adentro_casa,no,2,7,2,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,120.64321206643488,12,0,0
39_Guayabo,582.7487109083971,87.25253099713701,Guayabo,mala,si,no,si_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,mala,afuera_casa,owned,15,10,0,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,215.14270637709924,13,0,0
39A_Guayabo,582.7422151049351,87.24522175987592,Guayabo,buena,no,no,no_acumula,no,ladrillo,wood_ceram_metal,ninguno,no,one_or_less,buena,shared_none,owned,3,8,0,0,FALSE,FALSE,buen_estado,buen_estado,brick_block_oth,alum_cement,TRUE,196.49638023816473,12,0,0
40_Guayabo,582.7599189022602,87.25789103205267,Guayabo,mala,si,no,si_acumula,si,tierra,adobe_clay,adentro_casa,si,7_or_more,mala,adentro_casa,rented,5,9,0,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,246.79162832872117,7,0,0
40A_Guayabo,582.7485694262649,87.26736027377801,Guayabo,buena,no,afuera_casa,no_acumula,no,ladrillo,ninguno,adentro_casa,si,2_to_6,buena,adentro_casa,rented,5,10,0,0,FALSE,FALSE,deterioradas,deterioradas,bajareque,alum_cement,TRUE,215.81932387828925,8,0,0
43_Guayabo,582.7780389457413,87.23300072240201,Guayabo,mala,si,no,si_acumula,si,tierra,adobe_clay,adentro_casa,si,7_or_more,mala,adentro_casa,no,4,10,2,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,289.09812061675893,10,0,0
43A_Guayabo,582.7614525922213,87.23927828315239,Guayabo,buena,si,no,si_acumula,si,tierra,ninguno,adentro_casa,si,2_to_6,buena,adentro_casa,no,5,15,1,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,249.72489242867655,11,1,1
44_Guayabo,582.7840319451972,87.2312731053944,Guayabo,buena,no,no,si_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,buena,adentro_casa,rented,10,9,2,0,FALSE,FALSE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,303.42215007991496,8,0,0
45_Guayabo,582.7470031360568,87.229052029255,Guayabo,buena,si,no,si_acumula,si,tierra,wood_ceram_metal,adentro_casa,si,7_or_more,mala,adentro_casa,rented,5,0,3,0,TRUE,TRUE,deterioradas,deterioradas,palopique,alum_cement,FALSE,203.48856999261668,11,0,0
46_Guayabo,582.7424823228143,87.21753043197108,Guayabo,buena,no,afuera_casa,no_acumula,no,ladrillo,ninguno,adentro_casa,si,7_or_more,buena,adentro_casa,owned,6,14,4,0,FALSE,FALSE,buen_estado,deterioradas,adobe,alum_cement,TRUE,181.31583965169017,11,0,0
46A_Guayabo,582.7563919812029,87.21874678580056,Guayabo,buena,si,afuera_casa,si_acumula,no,tierra,ninguno,ninguno,si,one_or_less,buena,adentro_casa,rented,3,5,0,0,TRUE,TRUE,deterioradas,deterioradas,adobe,alum_cement,TRUE,219.19391888404596,12,0,0
47_Guayabo,582.8037536358429,87.24245851633599,Guayabo,buena,no,afuera_casa,si_acumula,si,tierra,wood_ceram_metal,adentro_casa,si,7_or_more,buena,adentro_casa,owned,3,15,6,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,365.51295082508705,7,0,0
48_Guayabo,582.8136500418075,87.23989238222896,Guayabo,buena,no,no,si_acumula,si,tierra,ninguno,ninguno,si,7_or_more,buena,adentro_casa,no,2,0,0,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,386.14081735902136,7,0,0
49A_Guayabo,582.8284140940925,87.22317332368345,Guayabo,buena,no,no,no_acumula,no,tierra,ninguno,adentro_casa,si,2_to_6,mala,adentro_casa,rented,4,0,1,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,TRUE,390.7718041127331,8,1,1
50_Guayabo,582.805981820036,87.21531195676289,Guayabo,buena,si,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,mala,adentro_casa,no,5,27,1,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,vegetal_clay,FALSE,327.6481225574055,9,0,0
50A_Guayabo,582.8066974288386,87.21511641622058,Guayabo,buena,no,afuera_casa,no_acumula,no,ladrillo,ninguno,adentro_casa,si,2_to_6,buena,adentro_casa,no,4,15,1,0,FALSE,FALSE,buen_estado,deterioradas,adobe,alum_cement,FALSE,328.9092614290887,9,0,0
51_Guayabo,582.7966831625429,87.21958548508402,Guayabo,buena,si,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,buena,adentro_casa,rented,9,12,0,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,vegetal_clay,FALSE,314.182312923145,8,0,0
52_Guayabo,582.7613139172092,87.18850544410562,Guayabo,buena,no,afuera_casa,si_acumula,no,ladrillo,wood_ceram_metal,afuera_casa,si,2_to_6,buena,adentro_casa,no,6,15,2,0,FALSE,TRUE,buen_estado,deterioradas,brick_block_oth,alum_cement,TRUE,183.1492484069157,9,0,0
53_Guayabo,582.7058185085034,87.18270557288885,Guayabo,mala,si,adj_inside,si_acumula,si,tierra,ninguno,adentro_casa,no,7_or_more,mala,adentro_casa,no,3,3,1,0,TRUE,TRUE,deterioradas,deterioradas,adobe,vegetal_clay,FALSE,49.98544494432395,4,0,0
54_Guayabo,582.7593827845657,87.18244024348903,Guayabo,buena,no,afuera_casa,no_acumula,si,tierra,wood_ceram_metal,adentro_casa,si,7_or_more,buena,shared_none,no,2,12,1,0,FALSE,TRUE,buen_estado,deterioradas,bajareque,alum_cement,FALSE,168.62951146583984,8,0,0
54A_Guayabo,582.7415432766592,87.18348618647205,Guayabo,buena,no,afuera_casa,si_acumula,no,tierra,ninguno,adentro_casa,si,2_to_6,buena,adentro_casa,rented,4,10,2,0,TRUE,TRUE,deterioradas,deterioradas,adobe,alum_cement,TRUE,130.7347114714256,11,0,0
55_Guayabo,582.7613432116882,87.18423357973737,Guayabo,buena,no,afuera_casa,no_acumula,si,ladrillo,adobe_clay,adentro_casa,no,7_or_more,buena,adentro_casa,no,4,12,1,0,FALSE,FALSE,buen_estado,deterioradas,bajareque,alum_cement,FALSE,176.01146314849555,9,0,0
56_Guayabo,582.7693414467467,87.17882858358158,Guayabo,buena,no,afuera_casa,no_acumula,no,ladrillo,ninguno,afuera_casa,si,7_or_more,buena,afuera_casa,rented,5,17,3,0,FALSE,FALSE,buen_estado,buen_estado,brick_block_oth,alum_cement,TRUE,184.67854936922544,9,1,1
57_Guayabo,582.7596395314689,87.16356230818046,Guayabo,mala,no,no,si_acumula,si,tierra,wood_ceram_metal,afuera_casa,si,7_or_more,mala,shared_none,no,1,0,0,0,TRUE,FALSE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,137.36966716574165,9,0,0
57A_Guayabo,582.7596123669642,87.16328290787428,Guayabo,buena,no,no,no_acumula,si,ladrillo,wood_ceram_metal,directly_outside,si,7_or_more,buena,adentro_casa,no,12,14,3,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,136.83817410126645,9,0,0
58_Guayabo,582.760401884181,87.14981691596105,Guayabo,mala,si,afuera_casa,si_acumula,si,tierra,wood_ceram_metal,afuera_casa,si,7_or_more,mala,adentro_casa,no,11,28,6,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,TRUE,115.8879406899196,7,0,0
59_Guayabo,582.7743434163259,87.14395808977112,Guayabo,mala,si,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,mala,adentro_casa,no,6,15,1,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,137.00214985135514,6,1,1
60_Guayabo,582.7707933423574,87.17102045995851,Guayabo,mala,si,afuera_casa,no_acumula,si,tierra,ninguno,ninguno,si,7_or_more,mala,adentro_casa,rented,8,24,2,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,174.740714865448,10,1,1
61_Guayabo,582.8057763749631,87.17238967645022,Guayabo,mala,no,no,si_acumula,si,ladrillo,adobe_clay,adentro_casa,si,7_or_more,mala,afuera_casa,owned,7,2,6,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,vegetal_clay,TRUE,254.8189593352351,2,1,1
62_Guayabo,582.8395721807794,87.16690623674046,Guayabo,mala,no,no,si_acumula,si,tierra,wood_ceram_metal,adentro_casa,si,2_to_6,mala,adentro_casa,owned,9,0,1,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,320.70346758987637,6,1,1
63_Guayabo,582.8550072957967,87.14678739759681,Guayabo,mala,no,no,no_acumula,no,tierra,wood_ceram_metal,adentro_casa,si,one_or_less,mala,adentro_casa,owned,8,4,1,0,TRUE,TRUE,deterioradas,deterioradas,adobe,alum_cement,FALSE,321.0938064994256,5,0,0
63B_Guayabo,582.9009950649375,87.11231842975874,Guayabo,mala,no,no,si_acumula,no,tierra,ninguno,adentro_casa,si,one_or_less,mala,adentro_casa,rented,5,10,1,0,TRUE,TRUE,deterioradas,deterioradas,adobe,alum_cement,TRUE,365.2085454114722,0,0,0
64_Guayabo,582.7992633343771,87.09984695260866,Guayabo,mala,si,afuera_casa,no_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,mala,adentro_casa,owned,3,6,1,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,TRUE,118.02374850041048,3,1,1
